house_id,city,sale_date,months_listed,bedrooms,house_type,area,sale_price
1001317,Teasdale,2023-01-05,2.8,3.0,Det.,220.5 sq.m.,383234.0
1001318,Silvertown,2023-01-05,1.1,,Terraced,253.3 sq.m.,401028.6
1001319,Silvertown,2023-01-05,2.6,3.0,Detached,62.4 sq.m.,234756.01
1001320,Silvertown,2023-01-05,5.8,4.0,Semi-detached,61.7 sq.m.,247766.18
1001321,Silvertown,2023-01-05,3.4,3.0,Detached,79.8 sq.m.,247507.7
1001322,Poppleton,,1.4,3.0,Semi,200.4 sq.m.,353876.85
1001323,Silvertown,2023-01-05,11.8,4.0,nan,109.1 sq.m.,297005.68
1001324,--,2023-01-05,6.7,3.0,nan,,313790.18
1001325,Riverford,2023-01-05,7.6,4.0,Det.,,326312.01
1001326,Silvertown,2023-01-05,10.0,2.0,Terr.,193.9 sq.m.,333637.18
1001327,Teasdale,2023-01-05,5.8,6.0,Det.,,369523.13
1001328,Teasdale,2023-01-05,8.2,4.0,Terr.,82.8 sq.m.,262728.44
1001329,Riverford,2023-01-05,4.1,2.0,nan,59.3 sq.m.,192915.82
1001330,Riverford,2023-01-05,,2.0,nan,181.9 sq.m.,308553.47
1001331,Teasdale,2023-01-05,6.7,,Detached,54.1 sq.m.,204742.37
1001332,Silvertown,2023-01-05,2.9,6.0,Terraced,257.5 sq.m.,
1001333,--,2023-01-05,,1.0,Semi-detached,125.2 sq.m.,252635.54
1001334,--,2023-01-05,1.0,4.0,Det.,136.5 sq.m.,306700.76
1001335,Teasdale,2023-01-05,12.0,,Semi,243.7 sq.m.,390138.68
1001336,Silvertown,2023-01-05,4.9,6.0,Terr.,61.8 sq.m.,
1001337,Teasdale,2023-01-05,7.4,4.0,Semi,296.0 sq.m.,472547.04
1001338,Silvertown,2023-01-05,9.1,6.0,Terraced,210.3 sq.m.,431432.91
1001339,Silvertown,2023-01-05,2.0,1.0,Terr.,260.8 sq.m.,386324.96
1001340,Silvertown,2023-01-05,10.1,2.0,Det.,75.7 sq.m.,215951.24
1001341,Riverford,2023-01-05,4.8,2.0,Detached,256.4 sq.m.,396662.37
1001342,Poppleton,2023-01-05,4.0,6.0,Semi,298.4 sq.m.,504741.62
1001343,Teasdale,2023-01-05,3.1,3.0,Terraced,231.1 sq.m.,389817.01
1001344,Teasdale,2023-01-05,7.3,6.0,Det.,72.0 sq.m.,283647.01
1001345,Riverford,2023-01-05,5.5,5.0,nan,253.1 sq.m.,459521.04
1001346,Riverford,2023-01-05,1.8,1.0,nan,184.4 sq.m.,306534.36
1001347,Riverford,2023-01-05,11.4,5.0,Det.,,336357.02
1001348,--,2023-01-05,11.5,1.0,Det.,63.1 sq.m.,195109.62
1001349,Silvertown,2023-01-05,9.9,4.0,Det.,60.8 sq.m.,234513.25
1001350,Poppleton,2023-01-05,8.6,3.0,Terr.,,314787.83
1001351,Riverford,2023-01-05,7.2,,Det.,115.9 sq.m.,270822.52
1001352,Riverford,2023-01-05,9.3,6.0,Semi,247.9 sq.m.,464597.47
1001353,Teasdale,2023-01-05,6.0,3.0,Terraced,224.7 sq.m.,397227.51
1001354,Riverford,2023-01-05,7.5,1.0,Terr.,195.9 sq.m.,305577.87
1001355,Poppleton,2023-01-05,,2.0,Det.,129.8 sq.m.,273452.91
1001356,Poppleton,2023-01-05,1.7,,Semi-detached,196.0 sq.m.,368665.33
1001357,Riverford,2023-01-05,11.9,6.0,Semi-detached,273.9 sq.m.,500205.17
1001358,Silvertown,2023-01-05,3.5,4.0,Terraced,217.1 sq.m.,391392.18
1001359,Riverford,2023-01-05,11.5,3.0,nan,110.1 sq.m.,274700.09
1001360,Poppleton,2023-01-05,1.1,1.0,Detached,172.5 sq.m.,289776.1
1001361,Silvertown,2023-01-05,3.7,1.0,Detached,243.2 sq.m.,
1001362,Teasdale,2023-01-05,8.4,4.0,nan,72.9 sq.m.,249213.95
1001363,Teasdale,2023-01-05,1.8,6.0,Terr.,227.8 sq.m.,438484.9
1001364,Teasdale,2023-01-05,6.2,5.0,Terr.,258.9 sq.m.,451502.76
1001365,Silvertown,2023-01-05,10.8,1.0,Terr.,211.8 sq.m.,
1001366,Teasdale,2023-01-05,11.4,3.0,Detached,223.7 sq.m.,369953.98
1001367,Poppleton,2023-01-05,11.0,1.0,Semi-detached,173.7 sq.m.,282566.65
1001368,Silvertown,2023-01-05,3.2,5.0,Detached,217.6 sq.m.,404715.73
1001369,Silvertown,2023-01-05,10.6,4.0,Semi,146.3 sq.m.,316067.72
1001370,--,2023-01-05,3.2,3.0,Det.,135.1 sq.m.,282095.01
1001371,Silvertown,2023-01-05,7.8,4.0,Terr.,240.4 sq.m.,410421.0
1001372,Poppleton,2023-01-05,2.2,2.0,Semi-detached,128.3 sq.m.,281959.52
1001373,Riverford,,8.4,4.0,Terraced,227.1 sq.m.,412950.58
1001374,Silvertown,,7.8,6.0,Terraced,262.0 sq.m.,475593.17
1001375,Poppleton,2023-01-05,7.0,3.0,Det.,82.5 sq.m.,235344.98
1001376,Riverford,2023-01-05,,4.0,Semi-detached,146.4 sq.m.,323247.19
1001377,Riverford,2023-01-05,7.8,3.0,Detached,205.1 sq.m.,356163.78
1001378,Riverford,2023-01-05,11.8,5.0,Detached,150.1 sq.m.,
1001379,Riverford,,10.6,6.0,Semi,155.8 sq.m.,366823.65
1001380,Silvertown,2023-01-05,11.8,3.0,Semi,287.9 sq.m.,433970.86
1001381,Riverford,2023-01-05,4.1,4.0,Detached,75.5 sq.m.,243842.2
1001382,--,2023-01-05,7.3,4.0,Terraced,76.8 sq.m.,
1001383,Silvertown,2023-01-05,9.8,5.0,Terr.,54.1 sq.m.,241608.24
1001384,Teasdale,2023-01-05,6.9,1.0,Terraced,116.7 sq.m.,223722.01
1001385,Riverford,2023-01-05,5.3,3.0,Semi,182.7 sq.m.,338827.06
1001386,Teasdale,2023-01-05,2.9,4.0,Det.,79.6 sq.m.,257860.71
1001387,Silvertown,2023-01-05,8.7,1.0,Detached,138.6 sq.m.,263486.3
1001388,--,2023-01-05,8.6,,Semi,149.2 sq.m.,323435.23
1001389,Riverford,2023-01-05,,4.0,Semi,133.4 sq.m.,320147.3
1001390,Silvertown,2023-01-05,7.4,6.0,Terr.,142.4 sq.m.,
1001391,Silvertown,,7.7,2.0,Detached,,
1001392,Silvertown,,7.0,5.0,Terr.,282.0 sq.m.,492784.63
1001393,Riverford,2023-01-05,6.2,5.0,Detached,97.4 sq.m.,287665.87
1001394,Riverford,2023-01-05,5.0,4.0,Terr.,119.0 sq.m.,311046.88
1001395,Poppleton,2023-01-05,3.3,4.0,Terraced,179.7 sq.m.,
1001396,Riverford,2023-01-05,5.1,2.0,Det.,62.5 sq.m.,215904.64
1001397,Silvertown,2023-01-05,4.1,3.0,Det.,77.8 sq.m.,229557.07
1001398,Teasdale,2023-01-05,2.4,5.0,Detached,273.8 sq.m.,468876.66
1001399,Teasdale,2023-01-05,3.5,5.0,Semi-detached,109.7 sq.m.,295459.29
1001400,Silvertown,2023-01-05,4.0,,nan,118.9 sq.m.,289202.67
1001401,Silvertown,,5.8,1.0,Semi,224.9 sq.m.,338534.2
1001402,Silvertown,2023-01-05,2.6,5.0,Semi,148.2 sq.m.,349613.7
1001403,Teasdale,2023-01-05,2.6,1.0,Detached,256.0 sq.m.,364340.97
1001404,Teasdale,2023-01-05,2.9,6.0,Terr.,173.8 sq.m.,
1001405,Riverford,2023-01-05,12.0,3.0,Semi-detached,100.9 sq.m.,246423.85
1001406,Poppleton,2023-01-05,6.7,5.0,Terraced,226.5 sq.m.,433222.38
1001407,Poppleton,2023-01-05,9.6,5.0,Terr.,50.8 sq.m.,236952.9
1001408,Riverford,,7.2,,Terr.,276.9 sq.m.,442429.5
1001409,Poppleton,2023-01-05,5.4,4.0,Detached,234.8 sq.m.,
1001410,Silvertown,2023-01-05,1.7,2.0,Detached,222.0 sq.m.,
1001411,Silvertown,2023-01-05,6.2,1.0,Semi,220.4 sq.m.,
1001412,Silvertown,2023-01-05,5.9,6.0,Detached,133.0 sq.m.,355008.64
1001413,Silvertown,2023-01-05,5.0,5.0,Detached,290.6 sq.m.,498465.29
1001414,Riverford,2023-01-05,11.3,6.0,Detached,157.0 sq.m.,
1001415,Poppleton,2023-01-05,1.2,3.0,Semi,,295593.8
1001416,Silvertown,2023-01-05,10.5,2.0,Terraced,270.3 sq.m.,409592.85
1001417,Silvertown,,3.2,1.0,Terraced,240.1 sq.m.,356681.64
1001418,Riverford,2023-01-05,8.1,5.0,nan,,346603.01
1001419,Poppleton,,9.6,6.0,nan,168.5 sq.m.,380630.07
1001420,Riverford,2023-01-05,8.4,5.0,Detached,,342501.27
1001421,Riverford,2023-01-05,9.1,,nan,168.1 sq.m.,332200.93
1001422,Silvertown,2023-01-05,5.2,1.0,Semi,,281957.3
1001423,Silvertown,2023-01-05,7.9,4.0,Terraced,,341383.33
1001424,--,2023-01-05,2.8,4.0,Terr.,122.7 sq.m.,296305.91
1001425,--,2023-01-05,4.7,6.0,Terraced,175.8 sq.m.,409691.19
1001426,Silvertown,2023-01-05,7.3,4.0,Terraced,243.8 sq.m.,416516.33
1001427,--,2023-01-05,1.8,5.0,Semi,251.0 sq.m.,458200.17
1001428,Teasdale,2023-01-05,3.5,6.0,nan,172.7 sq.m.,386695.73
1001429,Poppleton,,4.2,6.0,Terr.,186.4 sq.m.,
1001430,Riverford,2023-01-05,8.1,3.0,Semi,113.4 sq.m.,284794.15
1001431,Riverford,2023-01-05,5.9,2.0,Detached,256.9 sq.m.,411524.68
1001432,Riverford,2023-01-05,5.0,,Det.,133.4 sq.m.,297195.0
1001433,Teasdale,2023-01-05,11.6,1.0,Terraced,216.0 sq.m.,333173.77
1001434,Silvertown,2023-01-05,3.0,2.0,Det.,260.9 sq.m.,399717.45
1001435,Silvertown,2023-01-05,,2.0,Semi,117.5 sq.m.,271071.22
1001436,Riverford,2023-01-05,8.3,2.0,Semi,210.0 sq.m.,345134.04
1001437,Teasdale,,8.7,4.0,Semi,152.6 sq.m.,321593.44
1001438,Silvertown,2023-01-05,2.8,5.0,Det.,298.5 sq.m.,490880.21
1001439,Teasdale,2023-01-05,1.7,3.0,Semi,57.7 sq.m.,219751.6
1001440,--,2023-01-05,7.0,2.0,Detached,224.0 sq.m.,370879.2
1001441,Silvertown,2023-01-05,,1.0,Semi,101.6 sq.m.,217502.45
1001442,Teasdale,2023-01-05,9.4,2.0,Semi-detached,280.2 sq.m.,431073.16
1001443,Riverford,2023-01-05,3.9,4.0,nan,77.0 sq.m.,253244.5
1001444,Poppleton,2023-01-05,8.2,4.0,Det.,206.7 sq.m.,383484.89
1001445,Silvertown,2023-01-05,4.4,,Semi-detached,278.1 sq.m.,439384.86
1001446,Teasdale,,4.1,2.0,Semi,269.0 sq.m.,421140.28
1001447,Poppleton,2023-01-05,2.4,5.0,Detached,277.6 sq.m.,488703.33
1001448,Poppleton,2023-01-05,1.3,4.0,Terraced,132.8 sq.m.,303782.29
1001449,Teasdale,2023-01-05,10.5,1.0,Terr.,286.3 sq.m.,417997.74
1001450,Riverford,,6.2,6.0,nan,97.6 sq.m.,330713.66
1001451,Teasdale,2023-01-05,6.9,4.0,Terr.,225.5 sq.m.,418795.98
1001452,Poppleton,,5.9,6.0,Semi,80.7 sq.m.,
1001453,Riverford,2023-01-05,8.7,6.0,nan,191.7 sq.m.,413721.79
1001454,Silvertown,2023-01-05,7.6,3.0,nan,136.7 sq.m.,311208.98
1001455,Poppleton,2023-01-05,8.0,,Detached,52.1 sq.m.,220177.2
1001456,Teasdale,2023-01-05,6.8,5.0,nan,86.8 sq.m.,289052.07
1001457,Teasdale,2023-01-05,4.4,5.0,Det.,180.8 sq.m.,370320.5
1001458,Silvertown,2023-01-05,6.9,4.0,Semi-detached,189.5 sq.m.,361870.95
1001459,Teasdale,2023-01-05,5.9,1.0,Semi-detached,171.7 sq.m.,299578.61
1001460,Riverford,2023-01-05,3.9,4.0,Semi-detached,123.7 sq.m.,307010.74
1001461,Teasdale,2023-01-05,1.0,5.0,Det.,104.3 sq.m.,305217.64
1001462,Silvertown,2023-01-05,10.3,6.0,Terr.,80.9 sq.m.,286959.05
1001463,Teasdale,2023-01-05,6.2,4.0,Detached,51.3 sq.m.,
1001464,--,2023-01-05,,5.0,nan,258.5 sq.m.,
1001465,Silvertown,2023-01-05,11.4,3.0,Det.,,
1001466,--,2023-01-05,1.1,4.0,Semi-detached,269.7 sq.m.,460783.91
1001467,Riverford,2023-01-05,4.2,,Semi,175.5 sq.m.,323198.41
1001468,Poppleton,2023-01-05,1.1,2.0,Terraced,190.2 sq.m.,325900.89
1001469,Teasdale,2023-01-05,5.5,4.0,nan,228.3 sq.m.,422038.7
1001470,Riverford,2023-01-05,5.3,2.0,Det.,233.3 sq.m.,360280.69
1001471,Teasdale,2023-01-05,9.1,6.0,Det.,279.6 sq.m.,494065.0
1001472,Poppleton,2023-01-05,5.2,5.0,Detached,58.0 sq.m.,256398.51
1001473,Riverford,2023-01-05,5.6,6.0,Detached,112.2 sq.m.,322456.54
1001474,Riverford,2023-01-05,9.4,2.0,Det.,146.6 sq.m.,295670.08
1001475,Teasdale,2023-01-05,9.9,6.0,Semi-detached,276.0 sq.m.,507416.84
1001476,Poppleton,2023-01-05,4.1,4.0,Terraced,280.0 sq.m.,448553.21
1001477,Teasdale,,9.9,6.0,nan,93.3 sq.m.,310590.4
1001478,Teasdale,2023-01-05,10.4,3.0,Detached,269.0 sq.m.,432860.47
1001479,Riverford,2023-01-05,4.2,2.0,nan,84.8 sq.m.,218237.04
1001480,Poppleton,2023-01-05,7.8,3.0,Semi-detached,112.5 sq.m.,264981.69
1001481,Silvertown,2023-01-05,7.9,1.0,nan,99.9 sq.m.,233262.05
1001482,Riverford,,1.2,2.0,Semi,124.3 sq.m.,252212.07
1001483,Silvertown,2023-01-05,,2.0,Detached,165.3 sq.m.,
1001484,Riverford,2023-01-05,3.0,1.0,Semi-detached,245.6 sq.m.,364784.39
1001485,Riverford,2023-01-05,4.0,4.0,Semi-detached,74.0 sq.m.,262014.14
1001486,Riverford,2023-01-05,9.0,2.0,Terraced,223.5 sq.m.,378133.19
1001487,Teasdale,2023-01-05,2.7,1.0,Terraced,221.3 sq.m.,339528.1
1001488,Riverford,2023-01-05,4.8,3.0,Semi,138.5 sq.m.,296920.0
1001489,Riverford,,9.8,2.0,Semi-detached,290.4 sq.m.,
1001490,Silvertown,2023-01-05,6.1,5.0,Terr.,278.1 sq.m.,483252.85
1001491,Riverford,2023-01-05,4.6,,Semi-detached,,305193.3
1001492,Silvertown,2023-01-05,11.5,4.0,Terraced,72.1 sq.m.,
1001493,Silvertown,2023-01-05,9.5,2.0,Terr.,276.7 sq.m.,407017.06
1001494,Teasdale,2023-01-05,6.2,2.0,Detached,195.1 sq.m.,340421.19
1001495,Teasdale,2023-01-05,10.3,3.0,Detached,205.2 sq.m.,353529.15
1001496,Teasdale,,10.1,1.0,nan,269.5 sq.m.,403312.43
1001497,Riverford,2023-01-05,9.4,5.0,Det.,261.3 sq.m.,465326.68
1001498,Riverford,2023-01-05,9.5,2.0,Terraced,217.5 sq.m.,366283.46
1001499,Poppleton,2023-01-05,9.1,5.0,Det.,240.7 sq.m.,436341.36
